source,drugbank_name,target,side_effect_name
DB01224,Quetiapine,C0011616,Dermatitis contact
DB01224,Quetiapine,C0011606,Dermatitis exfoliative
DB01224,Quetiapine,C0011849,Diabetes mellitus
DB01224,Quetiapine,C1263960,Diabetic coma
DB01224,Quetiapine,C0853011,Diabetic hyperglycaemic coma
DB01224,Quetiapine,C0011880,Diabetic ketoacidosis
DB01224,Quetiapine,C0011991,Diarrhoea
DB01224,Quetiapine,C0234215,Discomfort
DB01224,Quetiapine,C0042790,Disorder sight
DB01224,Quetiapine,C0233407,Disorientation
DB01224,Quetiapine,C0233414,Disturbance in attention
DB01224,Quetiapine,C0855242,Disturbance in sexual arousal
DB01224,Quetiapine,C0012833,Dizziness
DB01224,Quetiapine,C0234987,Dizziness postural
DB01224,Quetiapine,C0013132,Drooling
DB01224,Quetiapine,C0687133,Drug interaction
DB01224,Quetiapine,C0743295,Drug screen positive
DB01224,Quetiapine,C0152128,Drug withdrawal syndrome
DB01224,Quetiapine,C0027609,Drug withdrawal syndrome neonatal
DB01224,Quetiapine,C0314719,Dry eye
DB01224,Quetiapine,C0043352,Dry mouth
DB01224,Quetiapine,C0151908,Dry skin
DB01224,Quetiapine,C0235234,Dry throat
DB01224,Quetiapine,C0013362,Dysarthria
DB01224,Quetiapine,C0013378,Dysgeusia
DB01224,Quetiapine,C0013384,Dyskinesia
DB01224,Quetiapine,C0242339,Dyslipidaemia
DB01224,Quetiapine,C0013390,Dysmenorrhoea
DB01224,Quetiapine,C0013395,Dyspepsia
DB01224,Quetiapine,C0011168,Dysphagia
DB01224,Quetiapine,C1096340,Dysphemia
DB01224,Quetiapine,C0013404,Dyspnoea
DB01224,Quetiapine,C0013428,Dysuria
DB01224,Quetiapine,C0013447,Ear disorder
DB01224,Quetiapine,C0013456,Ear pain
DB01224,Quetiapine,C0013491,Ecchymosis
DB01224,Quetiapine,C0013595,Eczema
DB01224,Quetiapine,C0239819,Edema hands
DB01224,Quetiapine,C0235969,Ejaculation disorder
DB01224,Quetiapine,C0235475,Electrocardiogram QRS complex prolonged
DB01224,Quetiapine,C0151878,Electrocardiogram QT prolonged
DB01224,Quetiapine,C0520886,Electrocardiogram ST segment elevation
DB01224,Quetiapine,C0520888,Electrocardiogram T wave inversion
DB01224,Quetiapine,C0522055,Electrocardiogram abnormal
DB01224,Quetiapine,C0855329,Electrocardiogram change
DB01224,Quetiapine,C0340726,Embolism venous
DB01224,Quetiapine,C0014130,Endocrine disorder
DB01224,Quetiapine,C0392025,Enlargement abdomen
DB01224,Quetiapine,C0014394,Enuresis
DB01224,Quetiapine,C0014457,Eosinophilia
DB01224,Quetiapine,C0014591,Epistaxis
DB01224,Quetiapine,C0242350,Erectile dysfunction
DB01224,Quetiapine,C0014742,Erythema multiforme
DB01224,Quetiapine,C0235146,Euphoric mood
DB01224,Quetiapine,C0015371,Extrapyramidal disorder
DB01224,Quetiapine,C0234133,Extrapyramidal symptoms
DB01224,Quetiapine,C0015397,Eye disorder
DB01224,Quetiapine,C0151827,Eye pain
DB01224,Quetiapine,C0542571,Face oedema
DB01224,Quetiapine,C0015732,Faecal incontinence
DB01224,Quetiapine,C0015663,Fasting
DB01224,Quetiapine,C0015672,Fatigue
DB01224,Quetiapine,C1443060,Feeling abnormal
DB01224,Quetiapine,C0233471,Flat affect
DB01224,Quetiapine,C0016204,Flatulence
DB01224,Quetiapine,C0575081,Gait disturbance
DB01224,Quetiapine,C0235660,Galactorrhoea
DB01224,Quetiapine,C0151662,Gamma-glutamyltransferase increased
DB01224,Quetiapine,C0017152,Gastritis
DB01224,Quetiapine,C0017160,Gastroenteritis
DB01224,Quetiapine,C0017178,Gastrointestinal disorder
DB01224,Quetiapine,C0687713,Gastrointestinal pain
DB01224,Quetiapine,C0017168,Gastrooesophageal reflux disease
DB01224,Quetiapine,C0017565,Gingival bleeding
DB01224,Quetiapine,C0017574,Gingivitis
DB01224,Quetiapine,C0017601,Glaucoma
DB01224,Quetiapine,C0017675,Glossitis
DB01224,Quetiapine,C0860803,Glucose increased
DB01224,Quetiapine,C0017979,Glycosuria
DB01224,Quetiapine,C0018099,Gout
DB01224,Quetiapine,C0018418,Gynaecomastia
DB01224,Quetiapine,C0018926,Haematemesis
DB01224,Quetiapine,C0518015,Haemoglobin
DB01224,Quetiapine,C0162119,Haemoglobin decreased
DB01224,Quetiapine,C0019080,Haemorrhage
DB01224,Quetiapine,C0019112,Haemorrhoids
DB01224,Quetiapine,C0018524,Hallucination
DB01224,Quetiapine,C0018681,Headache
DB01224,Quetiapine,C0237314,Heart rate irregular
DB01224,Quetiapine,C0018991,Hemiplegia
DB01224,Quetiapine,C0235996,Hepatic enzyme increased
DB01224,Quetiapine,C0019158,Hepatitis
DB01224,Quetiapine,C0267792,Hepatobiliary disease
DB01224,Quetiapine,C0019521,Hiccups
DB01224,Quetiapine,C1522133,High cholesterol
DB01224,Quetiapine,C0151691,High density lipoprotein decreased
DB01224,Quetiapine,C0151477,Hormone level abnormal
DB01224,Quetiapine,C0020039,Hostility
DB01224,Quetiapine,C0600142,Hot flush
DB01224,Quetiapine,C0020456,Hyperglycaemia
DB01224,Quetiapine,C0020458,Hyperhidrosis
DB01224,Quetiapine,C0424295,Hyperkinesia
DB01224,Quetiapine,C0020473,Hyperlipidaemia
DB01224,Quetiapine,C0020505,Hyperphagia
DB01224,Quetiapine,C0020514,Hyperprolactinaemia
DB01224,Quetiapine,C0020517,Hypersensitivity
DB01224,Quetiapine,C0917799,Hypersomnia
DB01224,Quetiapine,C0020538,Hypertension
DB01224,Quetiapine,C0020550,Hyperthyroidism
DB01224,Quetiapine,C0026826,Hypertonia
DB01224,Quetiapine,C0020578,Hyperventilation
DB01224,Quetiapine,C0020580,Hypoaesthesia
DB01224,Quetiapine,C0002884,Hypochromic anaemia
DB01224,Quetiapine,C0020615,Hypoglycaemia
DB01224,Quetiapine,C0020621,Hypokalaemia
DB01224,Quetiapine,C0086439,Hypokinesia
DB01224,Quetiapine,C0020625,Hyponatraemia
DB01224,Quetiapine,C0020649,Hypotension
DB01224,Quetiapine,C0413252,Hypothermia
DB01224,Quetiapine,C0020676,Hypothyroidism
DB01224,Quetiapine,C1258215,Ileus
DB01224,Quetiapine,C2047937,Ill-defined disorder
DB01224,Quetiapine,C0021053,Immune system disorder
DB01224,Quetiapine,C0021141,Inappropriate antidiuretic hormone secretion
DB01224,Quetiapine,C0232461,Increased appetite
DB01224,Quetiapine,C0747979,Increased prolactin level
DB01224,Quetiapine,C0009450,Infection
DB01224,Quetiapine,C1384353,Infestation
DB01224,Quetiapine,C0851341,Infestation NOS
DB01224,Quetiapine,C0021400,Influenza
DB01224,Quetiapine,C3263723,Injury
DB01224,Quetiapine,C0917801,Insomnia
DB01224,Quetiapine,C0021843,Intestinal obstruction
DB01224,Quetiapine,C0022107,Irritability
DB01224,Quetiapine,C0022346,Jaundice
DB01224,Quetiapine,C0151752,Lactation female
DB01224,Quetiapine,C0549373,Laryngeal pain
DB01224,Quetiapine,C1510497,Lenticular opacities
DB01224,Quetiapine,C0023380,Lethargy
DB01224,Quetiapine,C0023518,Leukocytosis
DB01224,Quetiapine,C0023530,Leukopenia
DB01224,Quetiapine,C0023533,Leukorrhea
DB01224,Quetiapine,C0011124,Libido decreased
DB01224,Quetiapine,C0021177,Libido increased
DB01224,Quetiapine,C0041657,Loss of consciousness
DB01224,Quetiapine,C0549399,Low density lipoprotein increased
DB01224,Quetiapine,C0497156,Lymphadenopathy
DB01224,Quetiapine,C0231218,Malaise
DB01224,Quetiapine,C0948281,Malignant syndrome NOS
DB01224,Quetiapine,C0162429,Malnutrition
DB01224,Quetiapine,C0338831,Mania
DB01224,Quetiapine,C0151772,Manic psychosis
DB01224,Quetiapine,C0025061,Mediastinal disorder
DB01224,Quetiapine,C0025222,Melaena
DB01224,Quetiapine,C0236075,Menopausal symptoms
DB01224,Quetiapine,C0025323,Menorrhagia
DB01224,Quetiapine,C0025345,Menstrual disorder
DB01224,Quetiapine,C1306341,Mental disability
DB01224,Quetiapine,C0004936,Mental disorder
DB01224,Quetiapine,C0025362,Mental retardation
DB01224,Quetiapine,C0025874,Metrorrhagia
DB01224,Quetiapine,C0149931,Migraine
DB01224,Quetiapine,C0085633,Mood swings
DB01224,Quetiapine,C0149745,Mouth ulceration
DB01224,Quetiapine,C0026650,Movement disorder
DB01224,Quetiapine,C0427086,Movements involuntary
DB01224,Quetiapine,C0235086,Muscle contractions involuntary
DB01224,Quetiapine,C0026837,Muscle rigidity
DB01224,Quetiapine,C0037763,Muscle spasms
DB01224,Quetiapine,C0231530,Muscle twitching
DB01224,Quetiapine,C0151786,Muscular weakness
DB01224,Quetiapine,C0948594,Musculoskeletal discomfort
DB01224,Quetiapine,C0948525,Musculoskeletal stiffness
DB01224,Quetiapine,C0231528,Myalgia
DB01224,Quetiapine,C0947912,Myasthenia
DB01224,Quetiapine,C0027059,Myocarditis
DB01224,Quetiapine,C0027066,Myoclonus
DB01224,Quetiapine,C0027424,Nasal congestion
DB01224,Quetiapine,C0027441,Nasopharyngitis
DB01224,Quetiapine,C0027497,Nausea
DB01224,Quetiapine,C0007859,Neck pain
DB01224,Quetiapine,C0151315,Neck stiffness
DB01224,Quetiapine,C0027651,Neoplasm
DB01224,Quetiapine,C0027765,Nervous system disorder
DB01224,Quetiapine,C0027769,Nervousness
DB01224,Quetiapine,C0027796,Neuralgia
DB01224,Quetiapine,C0027849,Neuroleptic malignant syndrome
DB01224,Quetiapine,C0027947,Neutropenia
DB01224,Quetiapine,C0853697,Neutrophil count decreased
DB01224,Quetiapine,C0028081,Night sweats
DB01224,Quetiapine,C0028084,Nightmare
DB01224,Quetiapine,C0028734,Nocturia
DB01224,Quetiapine,C0270327,Nocturnal enuresis
DB01224,Quetiapine,C1320474,Nuchal rigidity
DB01224,Quetiapine,C0028754,Obesity
DB01224,Quetiapine,C1262064,Oculogyration
DB01224,Quetiapine,C0085637,Oculogyric crisis
DB01224,Quetiapine,C0085649,Oedema peripheral
DB01224,Quetiapine,C0029191,Orchitis
DB01224,Quetiapine,C1142011,Orchitis noninfective
DB01224,Quetiapine,C0020651,Orthostatic hypotension
DB01224,Quetiapine,C0029408,Osteoarthritis
DB01224,Quetiapine,C0030193,Pain
DB01224,Quetiapine,C0030196,Pain in extremity
DB01224,Quetiapine,C0030232,Pallor
DB01224,Quetiapine,C0030252,Palpitations
DB01224,Quetiapine,C0030305,Pancreatitis
DB01224,Quetiapine,C0030554,Paraesthesia
DB01224,Quetiapine,C1456784,Paranoia
DB01224,Quetiapine,C0151836,Paranoid reaction
DB01224,Quetiapine,C0427160,Parkinsonian gait
DB01224,Quetiapine,C0242422,Parkinsonism
DB01224,Quetiapine,C0030794,Pelvic pain
DB01224,Quetiapine,C0031350,Pharyngitis
DB01224,Quetiapine,C0858635,Pharyngolaryngeal pain
DB01224,Quetiapine,C0151849,Phosphatase alkaline increased
DB01224,Quetiapine,C0162830,Photosensitivity reaction
DB01224,Quetiapine,C0392386,Platelet count decreased
DB01224,Quetiapine,C0032285,Pneumonia
DB01224,Quetiapine,C0042023,Pollakiuria
DB01224,Quetiapine,C0085602,Polydipsia
DB01224,Quetiapine,C0032617,Polyuria
DB01224,Quetiapine,C0032961,Pregnancy
DB01224,Quetiapine,C0033117,Priapism
DB01224,Quetiapine,C0033774,Pruritus
DB01224,Quetiapine,C0033860,Psoriasis
DB01224,Quetiapine,C0033975,Psychotic disorder
DB01224,Quetiapine,C0034065,Pulmonary embolism
DB01224,Quetiapine,C0392684,Pulse irregular
DB01224,Quetiapine,C0015230,Rash
DB01224,Quetiapine,C0423791,Rash maculo-papular
DB01224,Quetiapine,C0267596,Rectal haemorrhage
DB01224,Quetiapine,C0022660,Renal failure acute
DB01224,Quetiapine,C0035258,Restless legs syndrome
DB01224,Quetiapine,C0002624,Retrograde amnesia
DB01224,Quetiapine,C0035410,Rhabdomyolysis
DB01224,Quetiapine,C0035455,Rhinitis
DB01224,Quetiapine,C1322281,Rhinitis seasonal
DB01224,Quetiapine,C0037036,Salivary hypersecretion
DB01224,Quetiapine,C0036341,Schizophrenia
DB01224,Quetiapine,C0018621,Seasonal allergy
DB01224,Quetiapine,C0036508,Seborrhoeic dermatitis
DB01224,Quetiapine,C0549622,Sexual dysfunction
DB01224,Quetiapine,C0036974,Shock
DB01224,Quetiapine,C0152029,Sinus congestion
DB01224,Quetiapine,C0037195,Sinus headache
DB01224,Quetiapine,C0039239,Sinus tachycardia
DB01224,Quetiapine,C0037199,Sinusitis
DB01224,Quetiapine,C0151907,Skin discolouration
DB01224,Quetiapine,C0037274,Skin disorder
DB01224,Quetiapine,C0037299,Skin ulcer
DB01224,Quetiapine,C0851578,Sleep disorder
DB01224,Quetiapine,C0920289,Sluggishness
DB01224,Quetiapine,C0037672,Somnambulism
DB01224,Quetiapine,C2830004,Somnolence
DB01224,Quetiapine,C0037822,Speech disorder
DB01224,Quetiapine,C0038325,Stevens-Johnson syndrome
DB01224,Quetiapine,C0038362,Stomatitis
DB01224,Quetiapine,C0085628,Stupor
DB01224,Quetiapine,C0038506,Stuttering
DB01224,Quetiapine,C0018946,Subdural haematoma
DB01224,Quetiapine,C0011071,Sudden death
DB01224,Quetiapine,C0520806,"Sudden death, cause unknown"
DB01224,Quetiapine,C0424000,Suicidal ideation
DB01224,Quetiapine,C0038661,Suicide
DB01224,Quetiapine,C0038663,Suicide attempt
DB01224,Quetiapine,C0038990,Sweating
DB01224,Quetiapine,C0039070,Syncope
DB01224,Quetiapine,C0039231,Tachycardia
DB01224,Quetiapine,C0686347,Tardive dyskinesia
DB01224,Quetiapine,C0233494,Tension
DB01224,Quetiapine,C0233632,Thinking abnormal
DB01224,Quetiapine,C0039971,Thirst
DB01224,Quetiapine,C0236071,Throat tightness
DB01224,Quetiapine,C0040034,Thrombocytopenia
DB01224,Quetiapine,C0040046,Thrombophlebitis
DB01224,Quetiapine,C0040264,Tinnitus
DB01224,Quetiapine,C0040409,Tongue disorder
DB01224,Quetiapine,C0151610,Tongue oedema
DB01224,Quetiapine,C0518988,Tooth abscess
DB01224,Quetiapine,C0040460,Toothache
DB01224,Quetiapine,C0040479,Torsade de pointes
DB01224,Quetiapine,C0014518,Toxic epidermal necrolysis
DB01224,Quetiapine,C0040822,Tremor
DB01224,Quetiapine,C0178298,Unspecified disorder of skin and subcutaneous tissue
DB01224,Quetiapine,C0041912,Upper respiratory tract infection
DB01224,Quetiapine,C0235309,Upset stomach
DB01224,Quetiapine,C0041969,Urethral disorder
DB01224,Quetiapine,C0042024,Urinary incontinence
DB01224,Quetiapine,C0080274,Urinary retention
DB01224,Quetiapine,C0042075,Urinary tract disorder
DB01224,Quetiapine,C0042029,Urinary tract infection
DB01224,Quetiapine,C0743300,Urine drug screen positive
DB01224,Quetiapine,C1167965,Urine output increased
DB01224,Quetiapine,C0227791,Vaginal discharge
DB01224,Quetiapine,C2979982,Vaginal haemorrhage
DB01224,Quetiapine,C0404521,Vaginal infection
DB01224,Quetiapine,C0042267,Vaginal inflammation
DB01224,Quetiapine,C0006852,Vaginal moniliasis
DB01224,Quetiapine,C1861172,Venous thromboembolism
DB01224,Quetiapine,C0085612,Ventricular arrhythmia
DB01224,Quetiapine,C0042571,Vertigo
DB01224,Quetiapine,C0152517,Viral diarrhoea
DB01224,Quetiapine,C0344232,Vision blurred
DB01224,Quetiapine,C3665347,Visual impairment
DB01224,Quetiapine,C0042963,Vomiting
DB01224,Quetiapine,C0700345,Vulvovaginal candidiasis
DB01224,Quetiapine,C1609512,Vulvovaginal mycotic infection
DB01224,Quetiapine,C0042998,Vulvovaginitis
DB01224,Quetiapine,C0043049,Water intoxication
DB01224,Quetiapine,C0043096,Weight decreased
DB01224,Quetiapine,C0043094,Weight increased
DB00980,Ramelteon,C0002792,Anaphylactic shock
DB00980,Ramelteon,C0340865,Anaphylactoid reaction
DB00980,Ramelteon,C0003862,Arthralgia
DB00980,Ramelteon,C0004093,Asthenia
DB00980,Ramelteon,C0852792,Blood cortisol decreased
DB00980,Ramelteon,C0751249,Chronic insomnia
DB00980,Ramelteon,C0011570,Depression
DB00980,Ramelteon,C0011991,Diarrhoea
DB00980,Ramelteon,C0012833,Dizziness
DB00980,Ramelteon,C0013378,Dysgeusia
DB00980,Ramelteon,C0015672,Fatigue
DB00980,Ramelteon,C0018681,Headache
DB00980,Ramelteon,C0021400,Influenza
DB00980,Ramelteon,C0917801,Insomnia
DB00980,Ramelteon,C0852928,Insomnia exacerbated
DB00980,Ramelteon,C1306341,Mental disability
DB00980,Ramelteon,C0948594,Musculoskeletal discomfort
DB00980,Ramelteon,C0231528,Myalgia
DB00980,Ramelteon,C0027497,Nausea
DB00980,Ramelteon,C2830004,Somnolence
DB00980,Ramelteon,C0233632,Thinking abnormal
DB00980,Ramelteon,C0041912,Upper respiratory tract infection
DB01367,Rasagiline,C0000737,Abdominal pain
DB01367,Rasagiline,C0234458,Abnormal dreams
DB01367,Rasagiline,C2937350,Abnormal ejaculation
DB01367,Rasagiline,C0151736,Accidental injury
DB01367,Rasagiline,C0948089,Acute coronary syndrome
DB01367,Rasagiline,C0233472,Affect lability
DB01367,Rasagiline,C2364111,Ageusia
DB01367,Rasagiline,C0085631,Agitation
DB01367,Rasagiline,C0001925,Albuminuria
DB01367,Rasagiline,C0002170,Alopecia
DB01367,Rasagiline,C0002453,Amenorrhoea
DB01367,Rasagiline,C0002622,Amnesia
DB01367,Rasagiline,C0002871,Anaemia
DB01367,Rasagiline,C0002886,Anaemia macrocytic
DB01367,Rasagiline,C0002962,Angina pectoris
DB01367,Rasagiline,C0042373,Angiopathy
DB01367,Rasagiline,C0003123,Anorexia
DB01367,Rasagiline,C0003460,Anuria
DB01367,Rasagiline,C0003467,Anxiety
DB01367,Rasagiline,C0085632,Apathy
DB01367,Rasagiline,C0003537,Aphasia
DB01367,Rasagiline,C0003578,Apnoea
DB01367,Rasagiline,C0428974,Arrhythmia supraventricular
DB01367,Rasagiline,C0151942,Arterial thrombosis
DB01367,Rasagiline,C0003862,Arthralgia
DB01367,Rasagiline,C0003864,Arthritis
DB01367,Rasagiline,C0022408,Arthropathy
DB01367,Rasagiline,C0004093,Asthenia
DB01367,Rasagiline,C0004096,Asthma
DB01367,Rasagiline,C0004134,Ataxia
DB01367,Rasagiline,C0085611,Atrial arrhythmia
DB01367,Rasagiline,C0151517,Atrioventricular block complete
DB01367,Rasagiline,C0264906,Atrioventricular block second degree
DB01367,Rasagiline,C0262385,Autonomic nervous system imbalance
DB01367,Rasagiline,C0004604,Back pain
DB01367,Rasagiline,C0575090,Balance disorder
DB01367,Rasagiline,C0596170,Binge eating
DB01367,Rasagiline,C0853193,Bipolar I disorder
DB01367,Rasagiline,C0005586,Bipolar disorder
DB01367,Rasagiline,C0005741,Blepharitis
DB01367,Rasagiline,C0456909,Blindness
DB01367,Rasagiline,C0497247,Blood pressure increased
DB01367,Rasagiline,C0015967,Body temperature increased
DB01367,Rasagiline,C0006384,Bundle branch block
DB01367,Rasagiline,C0006444,Bursitis
DB01367,Rasagiline,C0022650,Calculus of kidney
DB01367,Rasagiline,C0018799,Cardiac disorder
DB01367,Rasagiline,C0018801,Cardiac failure
DB01367,Rasagiline,C0007286,Carpal tunnel syndrome
DB01367,Rasagiline,C2937358,Cerebral haemorrhage
DB01367,Rasagiline,C0917798,Cerebral ischaemia
DB01367,Rasagiline,C0038454,Cerebrovascular accident
DB01367,Rasagiline,C0008031,Chest pain
DB01367,Rasagiline,C0085593,Chills
DB01367,Rasagiline,C0151838,Circumoral paresthesia
DB01367,Rasagiline,C0009319,Colitis
DB01367,Rasagiline,C0600104,Compulsions
DB01367,Rasagiline,C0009676,Confusional state
DB01367,Rasagiline,C0009763,Conjunctivitis
DB01367,Rasagiline,C0009782,Connective tissue disorder
DB01367,Rasagiline,C0009806,Constipation
DB01367,Rasagiline,C0036572,Convulsion
DB01367,Rasagiline,C0520966,Coordination abnormal
DB01367,Rasagiline,C0010200,Cough
DB01367,Rasagiline,C0574067,Cough increased
DB01367,Rasagiline,C0023218,Cramps of lower extremities
DB01367,Rasagiline,C0010709,Cyst
DB01367,Rasagiline,C0011053,Deafness
DB01367,Rasagiline,C0232462,Decreased appetite
DB01367,Rasagiline,C0011206,Delirium
DB01367,Rasagiline,C0011253,Delusion
DB01367,Rasagiline,C0497327,Dementia
DB01367,Rasagiline,C0549249,Depressed level of consciousness
DB01367,Rasagiline,C0011570,Depression
DB01367,Rasagiline,C0011603,Dermatitis
DB01367,Rasagiline,C0085932,Dermatitis bullous
DB01367,Rasagiline,C0011606,Dermatitis exfoliative
DB01367,Rasagiline,C0011991,Diarrhoea
DB01367,Rasagiline,C0012569,Diplopia
DB01367,Rasagiline,C0234215,Discomfort
DB01367,Rasagiline,C0855242,Disturbance in sexual arousal
DB01367,Rasagiline,C0012833,Dizziness
DB01367,Rasagiline,C0687133,Drug interaction
DB01367,Rasagiline,C0043352,Dry mouth
DB01367,Rasagiline,C0392699,Dysaesthesia
DB01367,Rasagiline,C0013362,Dysarthria
DB01367,Rasagiline,C0013363,Dysautonomia
DB01367,Rasagiline,C0013378,Dysgeusia
DB01367,Rasagiline,C0013384,Dyskinesia
DB01367,Rasagiline,C0013390,Dysmenorrhoea
DB01367,Rasagiline,C0013395,Dyspepsia
DB01367,Rasagiline,C0011168,Dysphagia
DB01367,Rasagiline,C0013404,Dyspnoea
DB01367,Rasagiline,C0013428,Dysuria
DB01367,Rasagiline,C0013491,Ecchymosis
DB01367,Rasagiline,C0013595,Eczema
DB01367,Rasagiline,C0235969,Ejaculation disorder
DB01367,Rasagiline,C0034067,Emphysema
DB01367,Rasagiline,C0014534,Epididymitis
DB01367,Rasagiline,C0014591,Epistaxis
DB01367,Rasagiline,C0242350,Erectile dysfunction
DB01367,Rasagiline,C0340464,Extrasystoles
DB01367,Rasagiline,C0015397,Eye disorder
DB01367,Rasagiline,C0015402,Eye haemorrhage
DB01367,Rasagiline,C0151827,Eye pain
DB01367,Rasagiline,C0542571,Face oedema
DB01367,Rasagiline,C0015469,Facial paralysis
DB01367,Rasagiline,C0015732,Faecal incontinence
DB01367,Rasagiline,C0085639,Fall
DB01367,Rasagiline,C1443060,Feeling abnormal
DB01367,Rasagiline,C0016199,Flank pain
DB01367,Rasagiline,C0233471,Flat affect
DB01367,Rasagiline,C0016204,Flatulence
DB01367,Rasagiline,C0085684,Footdrop
DB01367,Rasagiline,C0575081,Gait disturbance
DB01367,Rasagiline,C0038358,Gastric ulcer
DB01367,Rasagiline,C2010560,Gastritis haemorrhagic
DB01367,Rasagiline,C0017160,Gastroenteritis
