source,target,actions
DB01176,3269,antagonist
DB01176,6783,inhibitor
DB01177,1559,substrate
DB01177,1565,inhibitor|substrate
DB01177,4363,inhibitor
DB01177,7153,inhibitor
DB01178,706,agonist
DB01179,1557,substrate
DB01179,1576,substrate
DB01179,2908,
DB01179,7153,inhibitor
DB01179,7277,inhibitor
DB01179,203068,inhibitor
DB01180,1636,inhibitor
DB01180,6571,inhibitor
DB01181,1548,substrate
DB01181,1551,substrate
DB01181,1555,substrate
DB01181,1557,substrate
DB01181,1558,inducer|substrate
DB01181,1559,inducer|substrate
DB01181,1562,substrate
DB01181,1576,inducer|inhibitor|substrate
DB01181,1577,substrate
DB01181,5742,substrate
DB01181,100861540,substrate
DB01182,153,antagonist
DB01182,1544,inhibitor|substrate
DB01182,1558,inhibitor
DB01182,1559,inhibitor
DB01182,1565,inhibitor|substrate
DB01182,1576,substrate
DB01182,3757,inhibitor
DB01182,5243,inhibitor
DB01182,6331,blocker|inhibitor
DB01183,213,substrate
DB01183,1385,other/unknown
DB01183,1558,substrate
DB01183,1576,substrate
DB01183,2099,antagonist|other/unknown
DB01183,4985,antagonist
DB01183,4986,antagonist
DB01183,4988,antagonist
DB01183,5243,substrate
DB01183,6579,inhibitor
DB01183,7099,inhibitor
DB01184,1544,substrate
DB01184,1551,substrate
DB01184,1555,substrate
DB01184,1558,substrate
DB01184,1565,substrate
DB01184,1576,substrate
DB01184,1577,substrate
DB01184,1813,antagonist
DB01184,1814,antagonist
DB01184,3757,
DB01184,5243,substrate
DB01184,100861540,substrate
DB01185,367,agonist
DB01185,2099,antagonist
DB01185,2908,antagonist
DB01185,5618,antagonist
DB01185,6462,
DB01186,146,agonist
DB01186,147,agonist
DB01186,148,agonist
DB01186,150,agonist
DB01186,151,agonist
DB01186,152,agonist
DB01186,1565,inhibitor
DB01186,1576,inhibitor|substrate
DB01186,1812,agonist
DB01186,1813,agonist
DB01186,1814,agonist
DB01186,1815,agonist
DB01186,1816,agonist
DB01186,3350,agonist
DB01186,3351,agonist
DB01186,3352,agonist
DB01186,3356,agonist
DB01186,3357,agonist
DB01186,3358,agonist
DB01186,3757,
DB01188,476,binder
DB01189,213,
DB01189,513,other/unknown
DB01189,2554,positive allosteric modulator
DB01189,2555,positive allosteric modulator
DB01189,2556,positive allosteric modulator
DB01189,2557,positive allosteric modulator
DB01189,2558,positive allosteric modulator
DB01189,2559,positive allosteric modulator
DB01189,2560,positive allosteric modulator
DB01189,2561,positive allosteric modulator
DB01189,2562,positive allosteric modulator
DB01189,2563,positive allosteric modulator
DB01189,2564,positive allosteric modulator
DB01189,2565,positive allosteric modulator
DB01189,2566,positive allosteric modulator
DB01189,2567,positive allosteric modulator
DB01189,2568,positive allosteric modulator
DB01189,2741,agonist|positive modulator
DB01189,2743,positive modulator
DB01189,2890,antagonist
DB01189,3736,inducer
DB01189,3776,opener
DB01189,3777,opener
DB01189,4535,unknown
DB01189,27032,inhibitor
DB01189,51305,opener
DB01189,54207,opener
DB01189,55879,positive allosteric modulator
DB01189,338567,opener
DB01190,1576,inhibitor|substrate
DB01190,1025180,inhibitor
DB01190,1079897,inhibitor
DB01191,1544,inhibitor|substrate
DB01191,1548,inhibitor
DB01191,1557,inhibitor
DB01191,1559,inhibitor
DB01191,1565,inhibitor|substrate
DB01191,1571,inhibitor
DB01191,3357,
DB01191,3358,agonist
DB01191,6532,inhibitor
DB01192,1565,substrate
DB01192,1576,substrate
DB01192,4985,agonist|antagonist
DB01192,4986,agonist
DB01192,4988,agonist
DB01193,153,antagonist|partial agonist
DB01193,154,partial agonist
DB01193,1565,inhibitor
DB01193,5243,substrate
DB01193,6580,inhibitor
DB01194,759,inhibitor
DB01194,760,inhibitor
DB01194,762,inhibitor
DB01194,763,inhibitor
DB01194,765,
DB01194,766,
DB01194,768,
DB01194,771,
DB01194,1576,substrate
DB01194,11238,
DB01194,23632,
DB01195,1559,inhibitor
DB01195,1565,inhibitor|substrate
DB01195,6329,inhibitor
DB01195,6331,blocker|inhibitor
DB01196,1576,substrate
DB01196,2099,agonist
DB01196,2100,other/unknown
DB01196,4130,antagonist
DB01196,4133,antagonist
DB01196,5243,inhibitor
DB01197,213,other/unknown
DB01197,1565,substrate
DB01197,1636,inhibitor
DB01197,2147,
DB01197,4048,
DB01197,4313,inhibitor
DB01197,4318,inhibitor
DB01197,5243,inhibitor
DB01197,5972,
DB01197,6564,inhibitor
DB01197,9356,inhibitor
DB01198,706,agonist
DB01198,1558,substrate
DB01198,1559,substrate
DB01198,1571,substrate
DB01198,1576,substrate
DB01198,2554,positive modulator|potentiator
DB01198,2555,potentiator
DB01198,2556,positive modulator|potentiator
DB01198,2558,positive modulator|potentiator
DB01198,2561,positive modulator
DB01198,2562,positive modulator
DB01198,2566,positive modulator
DB01198,2567,positive modulator
DB01198,5742,substrate
DB01199,43,inhibitor
DB01199,1129,
DB01199,1134,antagonist
DB01199,1135,antagonist
DB01199,1140,antagonist
DB01199,1144,antagonist
DB01199,3359,antagonist
DB01199,6580,substrate
DB01199,6582,
DB01200,146,agonist
DB01200,147,agonist
DB01200,148,agonist
DB01200,150,agonist
DB01200,151,agonist
DB01200,152,agonist
DB01200,153,
DB01200,1544,inhibitor
DB01200,1576,inhibitor|substrate
DB01200,1812,agonist
DB01200,1813,agonist
DB01200,1814,agonist
DB01200,1815,antagonist
DB01200,1816,agonist
DB01200,3350,agonist
DB01200,3351,agonist
DB01200,3352,agonist
DB01200,3356,agonist
DB01200,3357,agonist
DB01200,3358,agonist
DB01200,3362,
DB01200,3363,antagonist
DB01200,5243,inhibitor|substrate
DB01201,1551,inducer
DB01201,1558,inducer
DB01201,1559,inducer
DB01201,1565,inducer
DB01201,1576,inducer
DB01201,1577,inducer
DB01201,64816,inducer
DB01201,947794,inhibitor
DB01201,948160,inhibitor
DB01201,948487,inhibitor
DB01201,948488,inhibitor
DB01201,12930353,inhibitor
DB01201,12933965,inhibitor
DB01201,12934404,inhibitor
DB01201,12934478,inhibitor
DB01201,100861540,inducer
DB01202,774,inhibitor
DB01202,1244,substrate
DB01202,5243,substrate
DB01202,9900,agonist|modulator
DB01203,153,antagonist
DB01203,154,antagonist
DB01203,155,
DB01203,5243,substrate
DB01204,695,
DB01204,1545,inhibitor
DB01204,1571,substrate
DB01204,1576,inhibitor
DB01204,4363,inhibitor|substrate
DB01204,5243,inducer|inhibitor|substrate
DB01204,5292,
DB01204,7153,inhibitor
DB01204,9429,inhibitor|substrate
DB01204,55244,
DB01204,146802,
DB01205,2554,allosteric antagonist|antagonist
DB01205,2555,allosteric antagonist
DB01205,2556,allosteric antagonist
DB01205,2557,allosteric antagonist
DB01205,2558,allosteric antagonist|antagonist
DB01205,2559,allosteric antagonist
DB01205,2562,allosteric antagonist
DB01205,2566,allosteric antagonist|antagonist
DB01206,1565,inhibitor|substrate
DB01206,1576,inhibitor
DB01206,81551,antagonist
DB01207,6915,antagonist
DB01207,6916,inhibitor
DB01208,1244,inhibitor
DB01208,5243,substrate
DB01208,6584,inhibitor
DB01208,7153,inhibitor
DB01208,946614,inhibitor
DB01208,947499,inhibitor
DB01208,947501,inhibitor
DB01208,948211,inhibitor
DB01208,950199,inhibitor
DB01208,950391,inhibitor
DB01208,12930543,inhibitor
DB01208,12933138,inhibitor
DB01208,12933371,inhibitor
DB01208,12933399,inhibitor
DB01209,4986,antagonist
DB01209,4988,agonist|partial agonist
DB01210,153,antagonist
DB01210,154,antagonist
DB01211,1544,inhibitor
DB01211,1551,inhibitor|substrate
DB01211,1557,inhibitor|substrate
DB01211,1576,inducer|inhibitor|substrate
DB01211,1577,inhibitor|substrate
DB01211,5243,inhibitor|substrate
DB01211,10864,inhibitor
DB01211,1025180,inhibitor
DB01211,1079897,inhibitor
DB01211,100861540,inhibitor|substrate
DB01212,213,other/unknown
DB01212,2752,inducer
DB01212,6564,inhibitor
DB01212,6565,inhibitor
DB01212,9356,inhibitor
DB01212,9376,inhibitor
DB01212,55867,inhibitor
DB01212,933948,inhibitor
DB01212,944799,inhibitor
DB01212,944843,inhibitor
DB01212,945240,inhibitor
DB01212,947907,inhibitor
DB01212,12930918,inhibitor
DB01212,12931886,inhibitor
DB01212,12932643,inhibitor
DB01212,12933998,inhibitor
DB01213,124,inhibitor
DB01213,125,inhibitor
DB01213,126,inhibitor
DB01213,847,inhibitor
DB01213,1548,inhibitor
DB01213,1571,inhibitor
DB01214,153,antagonist
DB01214,154,antagonist
DB01215,1576,substrate
DB01215,2554,positive allosteric modulator|potentiator
DB01215,2555,positive allosteric modulator|potentiator
DB01215,2556,positive allosteric modulator|potentiator
DB01215,2558,positive allosteric modulator|potentiator
DB01215,2560,potentiator
DB01215,2561,positive allosteric modulator|potentiator
DB01215,2562,positive allosteric modulator|potentiator
DB01215,2563,potentiator
DB01215,2564,potentiator
DB01215,2565,potentiator
DB01215,2566,positive allosteric modulator|potentiator
DB01215,2567,potentiator
DB01215,2568,potentiator
DB01215,2569,potentiator
DB01215,2570,potentiator
DB01215,200959,potentiator
DB01216,1551,substrate
DB01216,1576,substrate
DB01216,1577,substrate
DB01216,6715,inhibitor
DB01216,6716,inhibitor
DB01216,6718,inhibitor
DB01216,100861540,substrate
DB01217,1544,inhibitor
DB01217,1559,inhibitor
DB01217,1576,inhibitor
DB01217,1588,inhibitor
DB01218,1558,substrate
DB01218,1565,inhibitor|substrate
DB01218,1576,substrate
DB01218,1577,substrate
DB01218,3757,inhibitor
DB01219,1576,substrate
DB01219,6261,antagonist
DB01219,6263,antagonist
DB01220,1576,inducer
DB01220,8856,agonist
DB01220,947794,inhibitor
DB01220,948160,inhibitor
DB01220,948487,inhibitor
DB01220,948488,inhibitor
DB01220,12930353,inhibitor
DB01220,12933965,inhibitor
DB01220,12934404,inhibitor
DB01220,12934478,inhibitor
DB01221,1555,substrate
DB01221,1558,substrate
DB01221,1559,substrate
DB01221,1576,substrate
DB01221,1813,agonist|partial agonist
DB01221,2902,blocker
DB01221,2903,blocker
DB01221,2904,blocker
DB01221,2905,blocker
DB01221,2906,blocker
DB01221,4985,binder
DB01221,4986,agonist
DB01221,4988,binder
DB01221,5243,inhibitor
DB01221,5742,substrate
DB01221,6530,
DB01221,6869,antagonist
DB01221,116443,antagonist|blocker
DB01221,116444,blocker
DB01222,1576,substrate
DB01222,2908,agonist|antagonist
DB01223,134,antagonist
DB01223,135,antagonist
DB01223,136,antagonist
DB01223,1544,substrate
DB01223,1571,substrate
DB01223,1576,substrate
DB01223,3066,activator
DB01223,5139,inhibitor
DB01223,5141,inhibitor
DB01224,146,antagonist
DB01224,147,antagonist
DB01224,148,antagonist
DB01224,150,antagonist
DB01224,151,antagonist
DB01224,152,antagonist
DB01224,1128,antagonist
DB01224,1129,antagonist
DB01224,1131,antagonist
DB01224,1132,antagonist
DB01224,1133,antagonist
DB01224,1551,substrate
DB01224,1557,substrate
DB01224,1565,inhibitor|substrate
DB01224,1576,substrate
DB01224,1577,substrate
DB01224,1812,antagonist
DB01224,1813,antagonist
DB01224,1814,antagonist
DB01224,1815,antagonist
DB01224,1816,antagonist
DB01224,3005,
DB01224,3269,antagonist
DB01224,3350,antagonist
DB01224,3351,other/unknown
DB01224,3352,other/unknown
DB01224,3354,other/unknown
DB01224,3356,antagonist
DB01224,3358,antagonist
DB01224,3359,other/unknown
DB01224,3362,other/unknown
DB01224,3363,antagonist
DB01224,5243,substrate
DB01224,100861540,substrate
DB01225,462,activator|potentiator
DB01225,2159,inhibitor
DB01225,4353,Other
DB01226,590,
DB01226,1129,antagonist|partial agonist
DB01226,1131,antagonist
DB01226,1134,antagonist
DB01226,1135,antagonist
DB01226,1140,antagonist
DB01226,1144,antagonist
DB01227,1136,antagonist
DB01227,1143,other/unknown
DB01227,1551,substrate
DB01227,1576,substrate
DB01227,1577,substrate
DB01227,1588,substrate
DB01227,4988,agonist
DB01227,100861540,substrate
DB01228,1565,substrate
DB01228,6331,inhibitor
DB01229,596,inhibitor
DB01229,1244,substrate
DB01229,1545,inhibitor
DB01229,1551,substrate
DB01229,1558,substrate
DB01229,1559,substrate
DB01229,1576,inducer|inhibitor|substrate
DB01229,1577,substrate
DB01229,1588,inhibitor
DB01229,4133,
DB01229,4134,
DB01229,4137,
DB01229,4363,inhibitor
DB01229,5243,inhibitor|substrate
DB01229,7280,inhibitor
DB01229,8647,inhibitor|substrate
DB01229,8856,inducer
DB01229,9429,substrate
DB01229,10381,inhibitor
DB01229,10382,inhibitor
DB01229,10383,inhibitor
DB01229,28234,substrate
DB01229,81027,inhibitor
DB01229,84617,inhibitor
DB01229,89845,inhibitor|substrate
DB01229,203068,inhibitor
DB01229,347688,inhibitor
DB01229,347733,inhibitor
DB01229,100861540,substrate
DB01231,1128,antagonist
DB01231,1129,antagonist
DB01231,1131,antagonist
DB01232,213,
DB01232,1244,substrate
DB01232,1551,inhibitor|substrate
DB01232,1557,inhibitor
DB01232,1558,inhibitor
DB01232,1559,inhibitor
DB01232,1565,inhibitor|substrate
DB01232,1576,inhibitor|substrate
DB01232,1577,inhibitor|substrate
DB01232,1583,substrate
DB01232,4363,substrate
DB01232,5004,
DB01232,5243,inducer|inhibitor|substrate
DB01232,6579,inhibitor
DB01232,6580,inhibitor
DB01232,9429,inhibitor
DB01232,10599,inhibitor
DB01232,100861540,inhibitor|substrate
DB01233,1128,agonist
DB01233,1565,inhibitor|substrate
DB01233,1584,inhibitor
DB01233,1585,inducer
DB01233,1586,inhibitor
DB01233,1813,antagonist
DB01233,1814,
DB01233,3359,agonist|antagonist
DB01233,3360,agonist
DB01234,190,stimulator
DB01234,301,agonist
DB01234,1244,inducer
DB01234,1543,inducer|inhibitor
DB01234,1545,inducer
DB01234,1548,inducer
DB01234,1551,inducer|substrate
DB01234,1555,inducer
DB01234,1557,inducer
DB01234,1558,inducer
DB01234,1559,inducer
DB01234,1565,inducer
DB01234,1571,inducer
DB01234,1576,inducer|inhibitor|substrate
DB01234,1577,inducer|substrate
DB01234,1579,inducer
DB01234,1583,inhibitor
DB01234,1586,inhibitor
DB01234,1588,inducer
DB01234,2908,agonist
DB01234,4306,
DB01234,4843,negative modulator
DB01234,5241,
DB01234,5243,inducer|inhibitor|substrate
DB01234,5319,
DB01234,5743,
DB01234,6579,inhibitor
DB01234,8647,inducer
DB01234,9429,inhibitor
DB01234,64816,inducer
DB01234,100861540,inducer|substrate
DB01235,1565,substrate
DB01235,1644,
DB01235,1812,agonist
DB01235,1813,agonist
DB01235,1814,agonist
DB01235,1815,agonist
DB01235,1816,agonist
DB01235,6564,inhibitor
DB01235,8140,
DB01235,11168,
DB01235,23428,
DB01235,117247,inhibitor
DB01236,213,
DB01236,513,other/unknown
DB01236,1548,substrate
DB01236,1555,substrate
DB01236,1571,substrate
DB01236,1576,substrate
DB01236,2554,agonist|positive allosteric modulator
DB01236,2555,positive allosteric modulator
DB01236,2556,positive allosteric modulator
DB01236,2557,positive allosteric modulator
DB01236,2558,positive allosteric modulator
DB01236,2559,positive allosteric modulator
DB01236,2560,positive allosteric modulator
DB01236,2561,positive allosteric modulator
DB01236,2562,positive allosteric modulator
DB01236,2563,positive allosteric modulator
DB01236,2564,positive allosteric modulator
DB01236,2565,positive allosteric modulator
DB01236,2566,positive allosteric modulator
DB01236,2567,positive allosteric modulator
DB01236,2568,positive allosteric modulator
DB01236,2741,agonist|positive modulator
DB01236,2890,antagonist
DB01236,3736,inducer
DB01236,3776,opener
DB01236,3777,opener
DB01236,4535,unknown
DB01236,27032,inhibitor
DB01236,51305,opener
DB01236,54207,opener
DB01236,55879,positive allosteric modulator
DB01236,338567,opener
DB01237,3269,antagonist
DB01237,9356,
DB01237,55244,inhibitor
DB01238,147,antagonist
DB01238,148,antagonist
DB01238,150,antagonist
DB01238,151,antagonist
DB01238,152,antagonist|other/unknown
DB01238,153,
DB01238,1128,antagonist
DB01238,1129,antagonist
DB01238,1131,antagonist
DB01238,1132,antagonist
DB01238,1133,antagonist
DB01238,1551,substrate
DB01238,1565,inducer|inhibitor|substrate
DB01238,1576,substrate
DB01238,1577,substrate
DB01238,1812,antagonist|partial agonist
DB01238,1813,antagonist|partial agonist
DB01238,1814,antagonist|partial agonist
DB01238,1815,antagonist|partial agonist
DB01238,1816,antagonist|partial agonist
DB01238,3005,
DB01238,3269,antagonist
DB01238,3350,antagonist|partial agonist
DB01238,3351,antagonist
DB01238,3352,antagonist
DB01238,3354,antagonist
DB01238,3356,antagonist
DB01238,3357,
DB01238,3358,antagonist
DB01238,3359,antagonist
DB01238,3362,antagonist
DB01238,3363,antagonist
DB01238,3757,
DB01238,5243,
DB01238,6532,
DB01238,100861540,substrate
DB01239,1128,antagonist
DB01239,1129,antagonist
DB01239,1131,antagonist
DB01239,1132,antagonist
DB01239,1133,antagonist
DB01239,1812,antagonist
DB01239,1813,antagonist
DB01239,1814,antagonist
DB01239,3269,antagonist
DB01239,3356,antagonist
DB01239,3357,antagonist
DB01239,3358,antagonist
DB01239,3362,
DB01239,5243,inhibitor
DB01240,1559,substrate
DB01240,5731,agonist
DB01240,5739,agonist
DB01240,5740,inducer
DB01240,64805,agonist
DB01241,1544,inhibitor
DB01241,1557,inhibitor
DB01241,1558,inducer|inhibitor
DB01241,1559,inhibitor
DB01241,1576,inducer|inhibitor|substrate
DB01241,5465,agonist
DB01241,10599,inhibitor
DB01242,150,
DB01242,213,substrate
DB01242,1544,substrate
DB01242,1557,substrate
DB01242,1565,inhibitor|substrate
DB01242,1576,substrate
DB01242,2950,inhibitor
DB01242,3274,
DB01242,3356,antagonist
DB01242,3357,antagonist
DB01242,3358,antagonist
DB01242,3362,
DB01242,5243,inhibitor
DB01242,6530,inhibitor
DB01242,6532,inhibitor
DB01242,1193843,
DB01244,476,inhibitor
DB01244,773,inhibitor
DB01244,775,blocker
DB01244,776,blocker
DB01244,801,binder
DB01244,805,binder
DB01244,808,binder
DB01244,1565,substrate
DB01244,3757,
DB01244,3784,inhibitor
DB01244,5136,inhibitor
DB01244,5153,inhibitor
DB01244,5243,inhibitor
DB01244,7134,other
DB01244,8912,blocker|inhibitor
DB01244,9254,inhibitor
DB01245,43,inhibitor
DB01245,590,inhibitor
DB01245,1129,
DB01245,1134,partial agonist
DB01245,1135,partial agonist
DB01245,1140,partial agonist
DB01245,1144,partial agonist
DB01245,1145,partial agonist
DB01245,1146,partial agonist
DB01245,11255,
DB01246,1576,inducer
DB01246,3269,antagonist
DB01247,4128,inhibitor
DB01247,4129,inhibitor
DB01248,596,
DB01248,1244,substrate
DB01248,1545,inducer|inhibitor|substrate
DB01248,1551,substrate
DB01248,1576,inhibitor|substrate
DB01248,1577,substrate
DB01248,1956,
DB01248,2692,
DB01248,3832,
DB01248,4133,
DB01248,4134,
DB01248,4137,
DB01248,4363,substrate
DB01248,5243,substrate
DB01248,7280,inhibitor
DB01248,8856,binder
DB01248,9429,substrate
DB01248,10381,inhibitor
DB01248,10382,inhibitor
DB01248,10383,inhibitor
DB01248,10864,substrate
DB01248,28234,substrate
DB01248,81027,inhibitor
DB01248,84617,inhibitor
DB01248,89845,substrate
DB01248,203068,inhibitor
DB01248,347688,inhibitor
DB01248,347733,inhibitor
DB01248,100861540,substrate
